distance,clock,feature_type,depth,length,width,survey_year,aligned_dist
57018.97,,Girth Weld,,,,2007,56920.971
57023.88,,Bend,,,,2007,56929.328964077664
57029.27,,Girth Weld,,,,2007,56938.504
57045.96,,Girth Weld,,,,2007,56978.638
57085.89,,Girth Weld,,,,2007,57019.022
57093.25,,Bend,,,,2007,57032.607914087755
57107.54,,Girth Weld,,,,2007,57058.986
57124.28,,Girth Weld,,,,2007,57076.266
57132.04,,Bend,,,,2007,57086.15665747761
57138.79,,Girth Weld,,,,2007,57094.76
57157.25,,Above Ground Marker,,,,2007,57097.58071385693
57178.77,,Girth Weld,,,,2007,57100.869
57184.56,,Girth Weld,,,,2007,57140.866
57189.54,,Girth Weld,,,,2007,57157.172
57192.57,12:00:00,Magnet,,,,2007,57167.09312048191
57194.19,,Bend,,,,2007,57172.3974819277
57202.82,,Bend,,,,2007,57200.654666666625
57207.74,,Area Start Receiver,,,,2007,57216.76420883528
57209.48,09:00:00,Tee,,,,2007,57222.46148594373
57211.84,,Flange,,,,2007,57230.18882730916
57218.11,03:00:00,Tap,,,,2007,57250.71867068265
57218.48,09:00:00,Tap,,,,2007,57251.9301606425
57219.88,,Valve,,,,2007,57256.51417670673
57221.29,09:00:00,Tap,,,,2007,57261.13093574288
57221.61,03:00:00,Tap,,,,2007,57262.17871084328
57224.14,12:00:00,Tap,,,,2007,57270.462682730824
57237.58,06:00:00,Support,,,,2007,57314.46923694766
57240.17,06:00:00,Support,,,,2007,57322.94966666652
57266.64,,Area End Receiver,,,,2007,57409.620313252795
